Order ID,OrderDate,Gender,Phone,City,State,Product,Category,Customer Segment,Sales Channel,Quantity,Unit Price,Discount,Revenue,Cost,Profit,Payment,Salesperson,Order Status,Customer Rating,Delivery Days,Returned,Customer Satisfaction
ORD10843,06/11/2026,,7267081065,Pune,Maharashtra,Tablet,Electronics,Corporate,Distributor,5,28000,10,126000,101041.3,24958.7,EMI,Suresh,Cancelled,2,8,Yes,2.4
ORD10844,12/12/2025,Female,7054989198,Mumbai,Maharashtra,Headset,Accessories,Enterprise,Direct Sales,4,2200,10,7920,7124.36,795.64,EMI,Rahul,Returned,5,6,Yes,2.8
ORD10845,07/02/2026,Female,9984895177,Pune,Maharashtra,Monitor,Electronics,Enterprise,Direct Sales,2,18000,8,33120,29345.31,3774.69,Cash,Anitha,Cancelled,5,10,No,2.6
ORD10846,24/03/2026,Male,6777838906,Coimbatore,Tamil Nadu,Laptop,Electronics,Consumer,Distributor,8,55000,10,396000,284213.16,111786.84,UPI,Arun,Completed,,2,No,2.4
ORD10847,04/08/2026,Female,8681605883,Coimbatore,Tamil Nadu,Monitor,Electronics,Small Business,Distributor,4,18000,0,72000,60041.86,11958.14,Net Banking,Divya,Pending,2,10,No,4.8
ORD10848,21/11/2025,Male,8326632207,Mumbai,Maharashtra,Printer,Office Equipment,Consumer,Retail Store,3,12000,0,36000,27104.06,8895.94,UPI,Anitha,Cancelled,4,2,Yes,2.7
ORD10849,27/06/2025,Male,7025512512,Mumbai,Maharashtra,Tablet,Electronics,Small Business,Direct Sales,4,28000,8,103040,85826.24,17213.76,Cash,Anitha,Returned,4,4,Yes,2.3
ORD10850,29/01/2026,Other,9285889819,Coimbatore,Tamil Nadu,Monitor,Electronics,Small Business,Retail Store,8,18000,8,132480,94477.32,38002.68,EMI,Meena,Returned,5,6,No,2.1
ORD10851,30/07/2025,Other,9594628835,Bengaluru,Tamil Nadu,Webcam,Accessories,Enterprise,Retail Store,7,3500,20,19600,17790.07,1809.93,Net Banking,Divya,Pending,3,6,No,2.8
ORD10852,25/01/2025,Other,8996087222,Mumbai,Maharashtra,Headset,Accessories,Consumer,Direct Sales,7,2200,10,13860,12792.09,1067.91,EMI,Arun,Returned,5,6,No,3.1
ORD10853,19/09/2025,Female,9915286336,Coimbatore,Tamil Nadu,Smartphone,Electronics,Small Business,Direct Sales,8,32000,8,235520,164216.48,71303.52,Credit Card,Karthik,Pending,5,11,Yes,4.5
ORD10854,26/12/2026,Other,8374361107,Delhi,Delhi,Tablet,Electronics,Consumer,Distributor,1,28000,20,22400,18896.06,3503.94,UPI,Suresh,Cancelled,4,3,No,2.4
ORD10855,20/06/2025,Male,8666936960,Pune,Maharashtra,Tablet,Electronics,Consumer,Retail Store,3,28000,3,81480,60334.8,21145.2,Debit Card,Suresh,Returned,4,3,Yes,2.1
ORD10856,03/10/2025,Female,8377000919,Madurai,Tamil Nadu,Mouse,Accessories,Small Business,Retail Store,2,900,0,1800,1449.87,350.13,Credit Card,Suresh,Pending,2,1,No,4.6
ORD10857,28/02/2025,Male,8014626962,Kochi,Kerala,Headset,Accessories,Corporate ,Retail Store,1,2200,10,1980,1630.38,349.62,Credit Card,Anitha,Cancelled,5,5,No,2.7
ORD10858,13/02/2025,Male,7233525322,Bangalore,Karnataka,Keyboard,Accessories,Enterprise,Direct Sales,4,1800,3,6984,5570.16,1413.84,EMI,Vijay,Returned,5,8,No,4.4
ORD10859,20/06/2025,Male,6888598749,Coimbatore,Tamil Nadu,SSD,Storage,Consumer,Distributor,5,6500,10,29250,27457.59,1792.41,Debit Card,Priya,Returned,4,7,No,3.1
ORD10860,22/03/2026,Other,9395276018,Trichy,Tamil Nadu,Printer,Office Equipment,Corporate,Distributor,4,12000,20,38400,29944.8,8455.2,Net Banking,Divya,Pending,1,4,No,2.8
ORD10861,20/04/2026,Male,6625078657,Trichy,Tamil Nadu,Tablet,Electronics,Consumer,Distributor,8,28000,5,212800,186316.93,26483.07,Debit Card,Arun,Cancelled,4,7,No,2.2
ORD10862,06/05/2026,Male,7332907772,Delhi,Delhi,Headset,Accessories,Corporate,Online,8,2200,0,17600,14857.12,2742.88,UPI,Karthik,Cancelled,1,1,Yes,3.9
ORD10863,20/09/2026,Female,7223752882,Chennai,Tamil Nadu,Printer,Office Equipment,Small Business,Online,8,12000,8,88320,67216.3,21103.7,Cash,Anitha,Completed,4,8,No,4.3
ORD10864,22/01/2026,Other,9103300794,Kochi,Kerala,Laptop,Electronics,Small Business,Retail Store,2,55000,3,106700,92829.82,13870.18,Credit Card,Divya,Completed,5,7,No,3.2
ORD10865,19/07/2025,Female,9433704659,Chennai,Tamil Nadu,Laptop,Electronics,Corporate,Direct Sales,5,55000,0,275000,233434.94,41565.06,Cash,Anitha,Cancelled,2,1,Yes,2.5
ORD10866,25/04/2026,Male,6343466510,Pune,Maharashtra,Laptop,Electronics,Enterprise,Distributor,8,55000,20,352000,279779.01,72220.99,Cash,Sneha,Returned,3,10,No,3.9
ORD10867,27/08/2026,Other,9342756329,Kochi,Kerala,Printer,Office Equipment,Corporate,Retail Store,3,12000,15,30600,28212.11,2387.89,UPI,Vijay,Returned,3,6,No,3.5
ORD10868,20/04/2025,Male,9782775924,Chennai,Tamil Nadu,Tablet,Electronics,Corporate,Direct Sales,5,28000,20,112000,115801.03,-3801.03,Credit Card,Priya,Cancelled,4,12,No,3.3
ORD10869,08/05/2026,,7870988352,Pune,Maharashtra,Printer,Office Equipment,Enterprise,Direct Sales,2,12000,3,23280,15815.69,7464.31,Credit Card,Vijay,Returned,1,6,No,2.4
ORD10870,20/02/2026,Male,8622389887,Trichy,Tamil Nadu,Mouse,Accessories,Corporate,Distributor,8,900,8,6624,5480.8,1143.2,Credit Card,Anitha,Cancelled,5,7,Yes,2.3
ORD10871,05/04/2025,Male,6008964726,Chennai,Tamil Nadu,Monitor,Electronics,Enterprise,Retail Store,3,18000,10,48600,39033.91,9566.09,UPI,Karthik,Cancelled,3,11,No,4
ORD10872,09/02/2025,Other,6000915300,Chennai,Tamil Nadu,Monitor,Electronics,Corporate,Retail Store,3,18000,5,51300,37758.64,13541.36,Net Banking,Meena,Completed,3,10,No,3.8
ORD10873,13/09/2026,Male,8132088419,Bangalore,Karnataka,Webcam,Accessories,Corporate,Distributor,5,3500,3,16975,11122.76,5852.24,UPI,Vijay,Cancelled,,3,No,4.4
ORD10874,15/02/2026,Other,7402777787,Kochi,Kerala,Printer,Office Equipment,Corporate,Retail Store,5,12000,5,57000,46610.25,10389.75,Net Banking,Karthik,Pending,1,2,Yes,3.8
ORD10875,17/03/2025,Other,7027588320,Hyderabad,Telangana,Monitor,Electronics,Enterprise,Direct Sales,2,18000,8,33120,23409.59,9710.41,Net Banking,Priya,Cancelled,,4,No,4
ORD10876,20/02/2025,Male,9489741721,Hyderabad,Telangana,Printer,Office Equipment,Enterprise,Direct Sales,7,12000,3,81480,59036.93,22443.07,EMI,Vijay,Cancelled,4,3,No,4.2
ORD10877,18/06/2025,Female,9760333874,Delhi,Delhi,Tablet,Electronics,Small Business,Retail Store,3,28000,0,84000,69602.55,14397.45,UPI,Karthik,Pending,5,10,No,4.9
ORD10878,09/10/2026,Other,7602125437,Hyderabad,Telangana,Mouse,Accessories,Small Business,Online,7,900,0,6300,5071.54,1228.46,UPI,Meena,Pending,2,3,No,4
ORD10879,20/09/2026,Other,9437174078,Pune,Maharashtra,Webcam,Accessories,Consumer,Direct Sales,7,3500,10,22050,21032.55,1017.45,EMI,Anitha,Cancelled,5,8,Yes,2.9
ORD10880,04/03/2026,Male,9964639288,Coimbatore,Tamil Nadu,Laptop,Electronics,Small Business,Retail Store,2,55000,8,101200,90100.19,11099.81,Net Banking,Rahul,Cancelled,,1,Yes,4
ORD10881,23/08/2025,Male,7705016899,Pune,Maharashtra,SSD,Storage,Consumer,Direct Sales,7,6500,5,43225,28256.79,14968.21,UPI,Priya,Cancelled,5,9,No,2
ORD10882,07/08/2025,Female,9348677784,Madurai,Tamil Nadu,Headset,Accessories,Consumer,Retail Store,1,2200,8,2024,1886.12,137.88,Net Banking,Suresh,Cancelled,2,9,Yes,2
ORD10883,07/05/2026,Other,9139692306,Bangalore,Karnataka,Tablet,Electronics,Small Business,Retail Store,6,28000,15,142800,114062.44,28737.56,EMI,Rahul,Cancelled,4,3,No,2.6
ORD10884,13/11/2025,Other,6294590834,Delhi,Delhi,Keyboard,Accessories,Consumer,Retail Store,2,1800,20,2880,3037.02,-157.02,UPI,Arun,Pending,1,5,Yes,2.3
ORD10885,02/07/2026,Female,8869031169,Delhi,Delhi,Smartphone,Electronics,Small Business,Online,2,32000,10,57600,51445.76,6154.24,Debit Card,Priya,Cancelled,2,7,Yes,3.6
ORD10886,17/12/2025,Male,8055959418,Chennai,Tamil Nadu,Headset,Accessories,Small Business,Online,2,2200,0,4400,2899.38,1500.62,Debit Card,Vijay,Returned,1,9,No,2.6
ORD10887,16/12/2026,Other,9920801582,Madurai,Tamil Nadu,Mouse,Accessories,Enterprise,Direct Sales,8,900,20,5760,5477.22,282.78,Net Banking,Sneha,Cancelled,2,1,Yes,3.4
ORD10888,17/01/2026,Other,9597117220,Madurai,Tamil Nadu,Laptop,Electronics,Consumer,Distributor,6,55000,0,330000,282822.86,47177.14,Net Banking,Priya,Pending,1,10,Yes,3.8
ORD10889,03/02/2025,Female,8306747621,Trichy,Tamil Nadu,Smartphone,Electronics,Enterprise,Distributor,6,32000,0,192000,147837.54,44162.46,UPI,Priya,Completed,3,11,Yes,4.1
ORD10890,18/03/2025,Female,7324504053,Hyderabad,Telangana,Tablet,Electronics,Small Business,Direct Sales,5,28000,5,133000,115351.16,17648.84,UPI,Arun,Cancelled,3,3,Yes,4.6
ORD10891,28/09/2025,Male,8475667951,Madurai,Tamil Nadu,Webcam,Accessories,Corporate,Online,2,3500,5,6650,4530.47,2119.53,Credit Card,Arun,Cancelled,3,9,Yes,4.4
ORD10892,13/04/2025,Female,6399292268,Madurai,Tamil Nadu,Webcam,Accessories,Small Business,Distributor,5,3500,10,15750,13613.18,2136.82,EMI,Arun,Pending,1,2,Yes,2.3
ORD10893,09/07/2026,Other,8410294696,Chennai,Tamil Nadu,Smartphone,Electronics,Corporate,Online,8,32000,20,204800,180907.72,23892.28,Debit Card,Karthik,Pending,,10,Yes,3.9
ORD10894,23/06/2025,Male,7751962237,Trichy,Tamil Nadu,Laptop,Electronics,Consumer,Distributor,4,55000,15,187000,173790.93,13209.07,Cash,Divya,Returned,5,4,Yes,3.3
ORD10895,19/12/2025,Female,9911625302,Coimbatore,Tamil Nadu,SSD,Storage,Small Business,Distributor,4,6500,20,20800,19413.35,1386.65,Credit Card,Anitha,Completed,,7,No,3.9
ORD10896,17/09/2025,Male,9498019909,Chennai,Tamil Nadu,Smartphone,Electronics,Consumer,Retail Store,2,32000,8,58880,48753.73,10126.27,Credit Card,Arun,Pending,2,12,Yes,4.2
ORD10897,12/08/2026,Other,6475772110,Hyderabad,Telangana,Tablet,Electronics,Consumer,Direct Sales,4,28000,5,106400,95228.67,11171.33,UPI,Sneha,Pending,4,3,Yes,4.2
ORD10898,16/06/2026,Other,6865646084,Delhi,Delhi,Monitor,Electronics,Corporate,Retail Store,6,18000,8,99360,76776.54,22583.46,Net Banking,Sneha,Pending,,11,Yes,3.5
ORD10899,20/04/2026,Other,7970306006,Coimbatore,Tamil Nadu,Headset,Accessories,Small Business,Retail Store,1,2200,5,2090,1365.61,724.39,Net Banking,Priya,Cancelled,2,5,No,2.5
ORD10900,07/11/2025,Male,8956788203,Trichy,Tamil Nadu,Laptop,Electronics,Small Business,Direct Sales,2,55000,10,99000,80196.93,18803.07,Net Banking,Rahul,Pending,4,4,No,4.7
ORD10901,19/07/2026,Male,7149658775,Mumbai,Maharashtra,Laptop,Electronics,Small Business,Distributor,8,55000,8,404800,295912.98,108887.02,EMI,Priya,Cancelled,,9,No,4.2
ORD10902,16/09/2025,Other,8467087917,Bangalore,Karnataka,Laptop,Electronics,Corporate,Direct Sales,2,55000,3,106700,91927.68,14772.32,Cash,Arun,completed,1,6,No,3.7
ORD10903,10/11/2025,Other,9455701462,Trichy,Tamil Nadu,Laptop,Electronics,Small Business,Retail Store,4,55000,3,213400,142127.02,71272.98,EMI,Vijay,Cancelled,1,7,No,3.9
ORD10904,28/04/2026,Female,6977438707,Delhi,Delhi,Mouse,Accessories,Enterprise,Online,1,900,20,720,630.61,89.39,EMI,Priya,Completed,5,3,Yes,3.2
ORD10905,16/03/2025,,9085637510,Mumbai,Maharashtra,Laptop,Electronics,Corporate,Retail Store,8,55000,8,404800,329293.96,75506.04,EMI,Divya,Pending,3,2,Yes,2.8
ORD10906,06/04/2026,Male,8627549477,Coimbatore,Tamil Nadu,SSD,Storage,Consumer,Online,2,6500,5,12350,10066.22,2283.78,Debit Card,Anitha,Pending,1,8,No,3.6
ORD10907,05/12/2025,Other,6984961510,Trichy,Tamil Nadu,Laptop,Electronics,Corporate ,Online,4,55000,20,176000,158143.52,17856.48,Net Banking,Sneha,Cancelled,4,9,Yes,2.1
ORD10908,26/06/2025,Other,6770480897,Madurai,Tamil Nadu,Monitor,Electronics,Corporate,Retail Store,1,18000,15,15300,12349.11,2950.89,Credit Card,Karthik,Cancelled,4,1,No,2.7
ORD10909,29/07/2025,Other,7854663638,Chennai,Tamil Nadu,Keyboard,Accessories,Corporate,Online,2,1800,15,3060,3020.18,39.82,Credit Card,Meena,Returned,1,3,No,2.1
ORD10910,05/08/2025,Male,7866672076,Coimbatore,Tamil Nadu,Keyboard,Accessories,Corporate,Retail Store,2,1800,0,3600,2892.46,707.54,Debit Card,Suresh,Cancelled,4,3,Yes,4.9
ORD10911,13/09/2026,Male,7742967142,Hyderabad,Telangana,Tablet,Electronics,Small Business,Direct Sales,8,28000,5,212800,155853.66,56946.34,Cash,Meena,Completed,5,2,Yes,4.7
ORD10912,28/10/2026,Male,8224597355,Kochi,Kerala,Mouse,Accessories,Corporate,Retail Store,2,900,10,1620,1323.07,296.93,Credit Card,Divya,Completed,5,10,Yes,2.7
ORD10913,23/09/2025,Male,9556705841,Bangalore,Karnataka,Webcam,Accessories,Corporate,Online,6,3500,10,18900,15729.34,3170.66,Net Banking,Meena,Pending,2,4,Yes,3.6
ORD10914,14/07/2026,Female,6707100364,Trichy,Tamil Nadu,SSD,Storage,Small Business,Distributor,2,6500,8,11960,10309.27,1650.73,UPI,Arun,Completed,1,11,Yes,4.6
ORD10915,15/10/2026,Other,6817856346,Bangalore,Karnataka,Laptop,Electronics,Enterprise,Online,6,55000,3,320100,264598.63,55501.37,Net Banking,Suresh,Cancelled,1,11,Yes,4.2
ORD10916,01/06/2026,Female,,Delhi,Delhi,Printer,Office Equipment,Consumer,Retail Store,7,12000,15,71400,54401.58,16998.42,Cash,Anitha,Returned,3,8,Yes,2.5
ORD10917,11/02/2025,Male,6189607394,Kochi,Kerala,Headset,Accessories,Consumer,Online,1,2200,5,2090,1564.35,525.65,EMI,Rahul,Pending,4,6,No,2.3
ORD10918,06/05/2025,Female,8197659905,Pune,Maharashtra,Webcam,Accessories,Corporate,Distributor,3,3500,8,9660,7461.86,2198.14,Debit Card,Arun,Cancelled,3,3,No,4.2
ORD10919,04/09/2025,Other,7975786551,Chennai,Tamil Nadu,Webcam,Accessories,corporate,Online,8,3500,0,28000,20093.24,7906.76,Cash,Suresh,Pending,2,2,Yes,2.8
ORD10920,08/05/2025,Female,8686838795,Bangalore,Karnataka,Laptop,Electronics,Small Business,Retail Store,7,55000,5,365750,315844.6,49905.4,Cash,Meena,Returned,2,9,Yes,3.1
ORD10921,08/06/2025,Other,7718341870,Kochi,Kerala,Mouse,Accessories,Small Business,Retail Store,2,900,8,1656,1231.69,424.31,Cash,Anitha,Cancelled,4,5,Yes,2.1
ORD10922,26/06/2026,Female,9876543210,Hyderabad,Telangana,Tablet,Electronics,Small Business,Online,6,28000,15,142800,133401.22,9398.78,Net Banking,Arun,Returned,3,11,No,2.5
ORD10923,23/08/2025,Female,8334182468,Pune,Maharashtra,Printer,Office Equipment,Small business,Distributor,1,12000,3,11640,8601.44,3038.56,Credit Card,Arun,Completed,4,7,No,3.2
ORD10924,22/04/2025,Other,8151649024,Pune,Maharashtra,Headset,Accessories,Corporate,Distributor,1,2200,20,1760,1483.26,276.74,Debit Card,Karthik,Returned,5,12,Yes,4
ORD10925,26/10/2025,Male,9285849377,Chennai,Tamil Nadu,Printer,Office Equipment,Small Business,Retail Store,5,12000,15,51000,46402.77,4597.23,Cash,Rahul,Cancelled,,2,No,4.2
ORD10926,11/04/2026, Male ,6207577199,Bangalore,Karnataka,Keyboard,Accessories,Corporate,Retail Store,2,1800,0,3600,2846.57,753.43,Cash,Priya,Pending,4,4,Yes,3.2
ORD10927,20/03/2025,Female,12345,Mumbai,Maharashtra,Printer,Office Equipment,Small Business,Direct Sales,1,12000,8,11040,9901.86,1138.14,UPI,Meena,Returned,5,12,Yes,2
ORD10928,20/04/2025,Other,6549356436,Mumbai,Maharashtra,Keyboard,Accessories,Consumer,Retail Store,1,1800,20,1440,1128.7,311.3,EMI,Vijay,Cancelled,4,11,No,2.8
ORD10929,04/01/2025,Female,7580139288,Madurai,Tamil Nadu,Headset,Accessories,Small Business,Retail Store,2,2200,15,3740,3686.78,53.22,UPI,Priya,Cancelled,5,2,Yes,4.6
ORD10930,25/08/2025,Female,9599462782,Pune,Maharashtra,SSD,Storage,Consumer,Retail Store,2,6500,10,11700,8971.8,2728.2,Net Banking,Divya,Pending,,3,Yes,3.8
ORD10931,10/12/2025,Male,7095849435,Hyderabad,Telangana,Webcam,Accessories,Consumer,Distributor,2,3500,3,6790,5098.17,1691.83,Credit Card,Suresh,Returned,,1,No,3.9
ORD10932,17/02/2025,Male,9205518426,Mumbai,Maharashtra,Printer,Office Equipment,Corporate,Direct Sales,8,12000,8,88320,69396.55,18923.45,UPI,Arun,Pending,1,9,Yes,3.1
ORD10933,28/01/2025,,7376013941,Madurai,Tamil Nadu,Tablet,Electronics,Corporate,Online,2,28000,20,44800,46429.4,-1629.4,Credit Card,Divya,Cancelled,3,6,Yes,4.5
ORD10934,13/05/2026,Other,8766607192,Kochi,Kerala,Webcam,Accessories,Corporate,Retail Store,3,3500,8,9660,7951.54,1708.46,Cash,Rahul,Cancelled,,1,Yes,2.7
ORD10935,02/11/2025,Other,9838519167, CHENNAI ,Tamil Nadu,Webcam,Accessories,Corporate,Direct Sales,8,3500,20,22400,18664.14,3735.86,UPI,Divya,Pending,,6,Yes,2.2
ORD10936,04/06/2026,Other,6278485353,Trichy,Tamil Nadu,Printer,Office Equipment,Small Business,Distributor,1,12000,10,10800,9808.1,991.9,Cash,Karthik,Completed,,8,No,3.7
ORD10937,20/01/2026,Other,8596995141,Coimbatore,Tamil Nadu,Keyboard,Accessories,Enterprise,Online,7,1800,20,10080,9700.44,379.56,Cash,Rahul,Pending,5,6,No,3.9
ORD10938,29/10/2025,Other,8657655404,Mumbai,Maharashtra,SSD,Storage,Corporate,Retail Store,3,6500,5,18525,14735.79,3789.21,Credit Card,Priya,Pending,2,5,Yes,4.3
ORD10939,24/01/2025,Female,8749807613,Coimbatore,Tamil Nadu,Tablet,Electronics,Consumer,Direct Sales,1,28000,8,25760,21541.3,4218.7,Net Banking,Arun,Returned,2,12,Yes,2.9
ORD10940,09/09/2026,Other,6594952023,Kochi,Kerala,Mouse,Accessories,Consumer,Distributor,4,900,5,3420,2811.01,608.99,UPI,Sneha,Returned,,2,Yes,4.7
ORD10941,31/05/2025,Other,8905778118,Madurai,Tamil Nadu,SSD,Storage,Corporate,Direct Sales,7,6500,5,43225,28536.94,14688.06,EMI,Rahul,Completed,5,7,No,3
ORD10942,13/03/2026,Male,9467037048,Mumbai,Maharashtra,Monitor,Electronics,Small Business,Distributor,1,18000,10,16200,13241.93,2958.07,UPI,Rahul,Pending,3,7,Yes,2.7
ORD10943,31/01/2025,Male,6027974528,Kochi,Kerala,Headset,Accessories,Enterprise,Direct Sales,5,2200,15,9350,9193.34,156.66,Net Banking,Priya,Completed,1,7,Yes,2.2
ORD10944,27/01/2025,Other,6240459121,Madurai,Tamil Nadu,Mouse,Accessories,Small Business,Online,6,900,20,4320,4604.46,-284.46,Debit Card,Anitha,Completed,,6,Yes,3.4
ORD10945,30/03/2026,Male,9135224693,Kochi,Kerala,Keyboard,Accessories,Small Business,Retail Store,4,1800,20,5760,5470.5,289.5,EMI,Rahul,Cancelled,1,8,No,3.3
ORD10946,05/04/2026,Female,8883612800,Coimbatore,Tamil Nadu,Headset,Accessories,Corporate,Retail Store,3,2200,0,6600,5223.48,1376.52,Debit Card,Arun,Completed,,8,No,4.8
ORD10947,24/01/2025,Female,6288441810,Hyderabad,Telangana,Laptop,Electronics,Corporate,Retail Store,2,55000,20,88000,88732.33,-732.33,Credit Card,Meena,Pending,1,3,No,3.1
ORD10948,12/07/2026,Male,9648770062,Mumbai,Maharashtra,Keyboard,Accessories,Corporate,Online,6,1800,8,9936,6977.78,2958.22,UPI,Anitha,Pending,1,7,Yes,2.7
ORD10949,14/07/2026,Male,6817706810,Mumbai,Maharashtra,Tablet,Electronics,Corporate,Direct Sales,6,28000,3,162960,123018.78,39941.22,UPI,Suresh,Cancelled,3,5,Yes,4.2
ORD10950,10/02/2026,Male,7851817007,Madurai,Tamil Nadu,Keyboard,Accessories,Small Business,Distributor,6,1800,0,10800,7061.09,3738.91,UPI,Divya,Returned,2,11,No,4.5
ORD10951,27/05/2026,Male,6322889502,Trichy,Tamil Nadu,Tablet,Electronics,Consumer,Retail Store,2,28000,3,54320,46883.78,7436.22,EMI,Priya,Returned,5,9,Yes,2.3
ORD10952,15/12/2025,Female,7004440422, CHENNAI ,Maharashtra,Mouse,Accessories,Enterprise,Retail Store,7,900,3,6111,4771.65,1339.35,Cash,Divya,Completed,5,3,No,3.2
ORD10953,21/12/2026,Female,8923778833,Mumbai,Maharashtra,Printer,Office Equipment,Consumer,Direct Sales,8,12000,15,81600,60048.05,21551.95,Net Banking,Arun,Returned,4,4,No,3.6
ORD10954,08/07/2026,Male,6961678449,Chennai,Tamil Nadu,Keyboard,Accessories,Small Business,Distributor,6,1800,20,8640,6701.84,1938.16,EMI,Karthik,Completed,4,11,No,2
ORD10955,19/02/2026,Other,8797319452,Kochi,Kerala,Printer,Office Equipment,Corporate,Online,8,12000,0,96000,75342.66,20657.34,Cash,Karthik,Cancelled,5,7,No,4.3
ORD10956,16/09/2026,Male,6680052083,Kochi,Kerala,Laptop,Electronics,Corporate,Online,,55000,3,266750,198877.43,67872.57,Debit Card,Arun,Pending,,9,No,4.9
ORD10957,13/09/2026,Other,8377439914,Pune,Maharashtra,SSD,Storage,Consumer,Online,5,6500,15,27625,21163.91,6461.09,Debit Card,Sneha,Returned,,9,No,4.9
ORD10958,29/08/2025,Female,8051282554,Trichy,Tamil Nadu,Laptop,Electronics,Corporate,Retail Store,2,55000,5,104500,92584.34,11915.66,UPI,Anitha,Returned,3,7,Yes,4.9
ORD10959,29/01/2026,Other,9931262057,Trichy,Tamil Nadu,Monitor,Electronics,Enterprise,Direct Sales,8,18000,10,129600,107672.74,21927.26,EMI,Karthik,Pending,3,9,Yes,3.5
ORD10960,13/02/2026,Female,6222788609,Kochi,Kerala,Laptop,Electronics,Small Business,Online,6,55000,15,280500,246131.43,34368.57,EMI,Sneha,Returned,4,12,No,4.1
ORD10961,14/10/2025,Female,7152436119,Chennai,Tamil Nadu,SSD,Storage,Small Business,Retail Store,1,6500,15,5525,4224.73,1300.27,Cash,Vijay,Returned,5,7,Yes,2.4
ORD10962,17/05/2025,Female,9391027417,Pune,Maharashtra,SSD,Storage,Enterprise,Retail Store,3,6500,15,16575,13244.2,3330.8,Credit Card,Suresh,Completed,3,7,Yes,2.8
ORD10963,10/05/2026,Male,8471511796,Hyderabad,Telangana,Printer,Office Equipment,Corporate,Direct Sales,6,12000,15,61200,61736.51,-536.51,Cash,Divya,Pending,3,9,No,2.3
ORD10964,24/10/2026,Female,9651247272,Bangalore,Karnataka,Webcam,Accessories,Small Business,Online,7,3500,5,23275,17340.93,5934.07,Cash,Sneha,Returned,,5,No,2.7
ORD10965,14/08/2026,Other,8079834001,Pune,Maharashtra,Mouse,Accessories,Corporate,Online,2,900,15,1530,1502.15,27.85,Credit Card,Suresh,Cancelled,5,4,No,4.4
ORD10966,30/11/2025,Female,9554512120,Delhi,Delhi,Monitor,Electronics,Small Business,Retail Store,4,18000,8,66240,49954.99,16285.01,UPI,Divya,Pending,3,10,Yes,4.5
ORD10967,04/04/2026,Other,7141406531,Kochi,Kerala,Smartphone,Electronics,Corporate,Online,2,32000,3,62080,51949.63,10130.37,Debit Card,Priya,Completed,3,3,No,3.1
ORD10968,15/05/2025,Female,6557383228,Bangalore,Karnataka,Webcam,Accessories,Corporate,Distributor,8,3500,10,25200,17764.16,7435.84,Net Banking,Karthik,Pending,3,9,No,3.2
ORD10969,06/07/2026,Male,6593646339,Madurai,Tamil Nadu,Printer,Office Equipment,Enterprise,Distributor,7,12000,20,67200,67286.49,-86.49,Cash,Sneha,Cancelled,5,11,No,4.2
ORD10970,21/09/2026,Male,7307996677,Delhi,Delhi,Tablet,Electronics,Consumer,Online,6,28000,20,134400,132895.1,1504.9,EMI,Vijay,Cancelled,1,3,Yes,4.6
ORD10971,24/08/2026,Male,6563190028,Hyderabad,Telangana,Laptop,Electronics,Consumer,Distributor,5,55000,5,261250,212684.89,48565.11,Debit Card,Priya,Pending,1,6,No,3.4
ORD10972,30/11/2026,Female,9655541694,Mumbai,Maharashtra,Webcam,Accessories,Enterprise,Direct Sales,7,3500,10,22050,19530.35,2519.65,Cash,Anitha,Returned,2,8,Yes,3.3
ORD10973,13/05/2025,Female,7236578071,Pune,Maharashtra,Smartphone,Electronics,Corporate,Online,7,32000,3,217280,179033.35,38246.65,Cash,Divya,Pending,,9,Yes,4.2
ORD10974,23/10/2026,Other,6397731536,Bangalore,Karnataka,Mouse,Accessories,Consumer,Direct Sales,3,900,3,2619,2067.06,551.94,EMI,Arun,Completed,5,4,No,2.8
ORD10975,19/06/2025,Other,6374056806,Mumbai,Maharashtra,Keyboard,Accessories,Enterprise,Retail Store,8,1800,5,13680,9011.72,4668.28,Credit Card,Sneha,Returned,4,6,No,4.2
ORD10976,08/06/2025,Male,8656916250,Kochi,Kerala,Printer,Office Equipment,Consumer,Direct Sales,5,12000,8,55200,39153.6,16046.4,Net Banking,Suresh,Pending,,2,No,2.2
ORD10977,06/03/2025,Male,7902233736,Trichy,Tamil Nadu,Keyboard,Accessories,Corporate,Retail Store,2,1800,15,3060,2637.02,422.98,UPI,Sneha,Pending,2,3,Yes,4.2
ORD10978,23/08/2026,Male,8375702744,Bangalore,Karnataka,Keyboard,Accessories,Corporate,Retail Store,7,1800,20,10080,8800.71,1279.29,Credit Card,Sneha,Cancelled,,4,Yes,3
ORD10979,23/10/2026,male,6693902169,Pune,Maharashtra,Headset,Accessories,Enterprise,Distributor,7,2200,0,15400,11355.73,4044.27,Credit Card,Arun,Cancelled,3,5,No,3.8
ORD10980,20/08/2026,Other,6748744087,Hyderabad,Telangana,Monitor,Electronics,Enterprise,Online,8,18000,10,129600,117787.47,11812.53,Credit Card,Arun,Cancelled,2,11,No,4.3
ORD10981,01/12/2025,Other,7043793884,Bangalore,Karnataka,Smartphone,Electronics,Corporate,Retail Store,4,32000,8,117760,101107.26,16652.74,UPI,Priya,Pending,3,7,Yes,3.6
ORD10982,16/05/2026,Other,8162347268,Chennai,Tamil Nadu,Keyboard,Accessories,Enterprise,Distributor,1,1800,5,1710,1444.75,265.25,EMI,Divya,Cancelled,,9,No,2.6
